iso3,year,wpp_projection,pop_wpp,share_0_14,share_15_24,share_15_29,share_15_64,share_65p,youth_bulge_15_24_adult,youth_bulge_15_29_adult,male_share_15_29,dependency_ratio,median_age,tfr,life_expectancy,net_migration,crude_birth_rate,crude_death_rate,pop_growth,net_migration_rate,pop_wpp_lo80,pop_wpp_hi80,pop_wpp_low_var,pop_wpp_high_var,urban_share,urban_share_imputed,urban_pop_growth,creg_ethfrac,creg_ethpol,creg_relfrac,creg_relpol,hief_efindex,epr_excluded_share,epr_discriminated_share,epr_monopoly_dominant,epr_n_groups,epr_largest_group,v2stfisccap,v2svstterr,v2clrspct,v2stcritrecadm,v2x_rule,v2cacamps,v2pepwrsoc,v2xpe_exlsocgr,v2exl_legit_nationalist,rivalries_active,rivalries_spatial,rivalry_years_cum,trust_wvs,trust_wvs_interp,trust_wvs_mean,al_ethnic,al_language,al_religion,colonial_ruler,indep_year,indep_violent,former_colony,rugged,log_mountainous,years_since_indep,state_age,state_capacity_index,cohesion_index,asabiya_proxy
CUB,2013,0,11.2943,0.170108,0.134178,0.204865,0.692127,0.137765,0.161682,0.246857,0.105198,0.444821,40.0221,1.67813,78.0279,-0.037619,0.011156,0.008516,-0.00069,-0.00333,,,,,0.768164,0,-0.000185293,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.044,0.987,-1.546,-1.568,0.142,-0.461,1.03,0.189,1,1,0,55,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,111,112,-0.330335,0.202448,0.47675
CUB,2014,0,11.2773,0.167958,0.130651,0.202945,0.691423,0.140618,0.157024,0.243912,0.104262,0.446292,40.4746,1.65524,77.8245,-0.039426,0.010873,0.008884,-0.00151,-0.003493,,,,,0.768442,0,-0.00114353,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.044,0.987,-1.546,-1.568,0.142,-0.461,1.03,0.189,1,1,0,56,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,112,113,-0.330335,0.202448,0.47675
CUB,2015,0,11.2729,0.165987,0.127577,0.200467,0.690588,0.143425,0.152967,0.240364,0.10291,0.448041,40.8782,1.68521,77.7453,-0.02491,0.010938,0.009123,-0.00039,-0.002209,,,,,0.768703,0,-5.38379e-05,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.044,0.987,-1.546,-1.568,0.134,-0.461,1.03,0.189,1,1,0,57,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,113,114,-0.330335,0.202448,0.47675
CUB,2016,0,11.2584,0.163776,0.1252,0.19813,0.690117,0.146107,0.14972,0.236934,0.101641,0.44903,41.2586,1.60047,77.5706,-0.024146,0.010299,0.00944,-0.00129,-0.002143,,,,,0.769116,0,-0.000748053,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.044,0.987,-1.821,-1.568,0.151,-0.461,1.03,0.196,1,1,0,58,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,114,115,-0.390571,0.202448,0.465861
CUB,2017,0,11.2373,0.161735,0.123662,0.195561,0.689277,0.148988,0.147521,0.233293,0.100288,0.450795,41.6127,1.58498,77.3003,-0.023394,0.010115,0.00991,-0.00187,-0.00208,,,,,0.769603,0,-0.00124128,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.044,0.987,-1.8,-1.568,0.132,-0.461,1.03,0.196,1,1,0,59,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,115,116,-0.385971,0.202448,0.46669
CUB,2018,0,11.217,0.160167,0.122444,0.191702,0.687608,0.152225,0.145796,0.228262,0.0983221,0.454317,41.9534,1.60679,77.4259,-0.023779,0.010172,0.009866,-0.00181,-0.002118,,,,,0.770156,0,-0.00109287,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.044,0.987,-1.764,-1.568,0.142,-0.461,1.03,0.196,1,1,0,60,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,116,117,-0.378086,0.202448,0.468113
CUB,2019,0,11.1887,0.158863,0.121183,0.187064,0.685964,0.155173,0.144071,0.222394,0.095959,0.457801,42.2408,1.5399,77.4133,-0.023955,0.009668,0.010047,-0.00252,-0.002138,,,,,0.770728,0,-0.00177554,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,0.12,0.98375,-1.764,-1.568,0.144,-0.461,1.03,0.196,1,1,0,61,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,117,118,-0.347463,0.202448,0.473647
CUB,2020,0,11.164,0.157845,0.11951,0.182561,0.684533,0.157621,0.14191,0.216778,0.0936573,0.460849,42.438,1.48917,77.4075,-0.011976,0.009257,0.010403,-0.00222,-0.001072,,,,,0.77108,0,-0.00176027,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.16,0.985,-1.764,-1.568,0.142,-0.422,1.03,0.206,1,1,0,62,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,118,119,-0.413728,0.202448,0.461693
CUB,2021,0,11.0804,0.157472,0.11799,0.179431,0.685259,0.157269,0.140043,0.212967,0.0919537,0.459303,42.4013,1.42673,73.2006,-0.011976,0.008814,0.015253,-0.00752,-0.001077,,,,,0.770988,0,-0.00763605,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.249,0.98625,-1.764,-1.568,0.14,-0.357,1.03,0.221,1,1,0,63,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,119,120,-0.432017,0.202448,0.458409
CUB,2022,0,11.0393,0.156065,0.115661,0.176246,0.683681,0.160254,0.13705,0.208838,0.0902638,0.462671,42.608,1.41225,77.6291,-0.023149,0.008662,0.010286,-0.00372,-0.002093,,,,,0.771056,0,-0.00362786,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.249,0.98125,-1.764,-1.568,0.14,-0.626,1.03,0.227,1,1,0,64,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,120,121,-0.44828,0.202448,0.455496
CUB,2023,0,11.0006,0.154211,0.113675,0.174253,0.682126,0.163663,0.134401,0.206024,0.0892076,0.466004,42.812,1.43925,78.0855,-0.022797,0.008706,0.010147,-0.00351,-0.002069,,,,,0.77126,0,-0.00324526,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.438,0.98125,-1.764,-1.568,0.134,-0.626,1.03,0.27,1,1,0,65,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,121,122,-0.495753,0.202448,0.447032
CUB,2024,1,10.959,0.151663,0.112316,0.173448,0.68061,0.167727,0.132395,0.204457,0.0888228,0.46927,43.0175,1.44536,78.264,-0.022356,0.00862,0.010375,-0.00379,-0.002036,10.9468,10.9708,10.9427,10.9753,0.771665,0,-0.00326556,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.438,0.9875,-1.764,-1.568,0.125,-0.626,1.03,0.27,1,1,0,66,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,122,123,-0.475424,0.202448,0.450648
CUB,2025,1,10.9154,0.148807,0.111329,0.172826,0.678209,0.172984,0.130792,0.203039,0.0885181,0.474471,43.3222,1.45111,78.4474,-0.022244,0.008549,0.010496,-0.00398,-0.002034,10.8906,10.9401,10.8831,10.9478,0.772271,0,-0.00319601,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.564,0.9675,-1.764,-1.66,0.123,-0.626,1.03,0.27,1,1,0,67,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,123,124,-0.572124,0.202448,0.433562
CUB,2026,1,10.8699,0.145637,0.110816,0.172352,0.675249,0.179114,0.129706,0.201732,0.0882387,0.480936,43.6415,1.45466,78.6244,-0.022086,0.008475,0.010628,-0.00418,-0.002028,10.8312,10.9104,10.8218,10.918,0.77243,1,-0.00397552,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.564,0.9675,-1.764,-1.66,0.123,-0.626,1.03,0.27,1,1,0,68,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,124,125,-0.572124,0.202448,0.433562
CUB,2027,1,10.8235,0.142866,0.110103,0.171296,0.669959,0.187176,0.128455,0.199847,0.087719,0.492629,43.969,1.45772,78.8082,-0.020905,0.008411,0.010758,-0.00427,-0.001927,10.7664,10.8788,10.7598,10.8872,0.772727,1,-0.00389023,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.564,0.9675,-1.764,-1.66,0.123,-0.626,1.03,0.27,1,1,0,69,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,125,126,-0.572124,0.202448,0.433562
CUB,2028,1,10.7756,0.140111,0.109774,0.170116,0.663811,0.196078,0.12766,0.197834,0.0871636,0.506453,44.3066,1.46222,78.9799,-0.020486,0.008368,0.010904,-0.00443,-0.001897,10.7019,10.8466,10.6966,10.8547,0.773023,1,-0.00404966,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.564,0.9675,-1.764,-1.66,0.123,-0.626,1.03,0.27,1,1,0,70,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,126,127,-0.572124,0.202448,0.433562
CUB,2029,1,10.7261,0.13758,0.10985,0.168704,0.657127,0.205293,0.127374,0.195617,0.0865094,0.521777,44.6642,1.46461,79.1488,-0.020105,0.008321,0.011057,-0.00461,-0.00187,10.6345,10.8171,10.6227,10.8296,0.773319,1,-0.00422232,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.564,0.9675,-1.764,-1.66,0.123,-0.626,1.03,0.27,1,1,0,71,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,127,128,-0.572124,0.202448,0.433562
CUB,2030,1,10.6755,0.134912,0.110681,0.167538,0.650798,0.21429,0.127942,0.193666,0.0860036,0.536575,45.0373,1.46753,79.3206,-0.019267,0.008281,0.011211,-0.00473,-0.001801,10.5657,10.7828,10.5481,10.803,0.773615,1,-0.00434875,0.516974,0.736767,0.598079,0.899411,0.517,0,0,0,0,0.641,-0.564,0.9675,-1.764,-1.66,0.123,-0.626,1.03,0.27,1,1,0,72,,,,0.5908,0,0.5059,ESP,1902,0,1,0.528,1.69411,128,129,-0.572124,0.202448,0.433562
CUW,1950,0,0.103055,0.377915,0.174518,0.250953,0.572908,0.0491776,0.280538,0.403407,0.124487,0.745482,21.8383,4.98053,60.2906,0,0.036968,0.011596,0.02525,0,,,,,0.722126,1,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1951,0,0.105762,0.382671,0.172066,0.24766,0.569467,0.0478622,0.278726,0.401179,0.122709,0.756027,21.6676,5.00919,60.9666,0,0.036912,0.01106,0.02593,0,,,,,0.725616,1,0.0307507,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1952,0,0.108587,0.38745,0.169652,0.244514,0.565915,0.0466354,0.27696,0.399173,0.121064,0.76705,21.4828,5.04255,61.5868,0,0.03685,0.010602,0.02636,0,,,,,0.729079,1,0.0311219,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1953,0,0.111496,0.392274,0.167315,0.241515,0.562244,0.0454815,0.275314,0.397408,0.119511,0.778586,21.2798,5.0704,62.1379,0,0.03672,0.010199,0.02644,0,,,,,0.732515,1,0.0311383,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1954,0,0.114529,0.396982,0.16512,0.238621,0.558487,0.0445302,0.273822,0.395711,0.11804,0.790551,21.0653,5.11025,62.7141,0,0.036649,0.009792,0.02684,0,,,,,0.735923,1,0.0314808,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1955,0,0.117685,0.401547,0.163207,0.235841,0.554769,0.0436844,0.272714,0.394085,0.116693,0.802552,20.8359,5.15513,63.2611,0,0.036583,0.009415,0.02718,0,,,,,0.739303,1,0.0317657,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1956,0,0.12093,0.405648,0.16178,0.233466,0.551327,0.0430249,0.272195,0.392807,0.115554,0.813805,20.5981,5.16587,63.7617,0,0.036256,0.009065,0.0272,0,,,,,0.742655,1,0.0317237,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1957,0,0.124262,0.409176,0.160958,0.231615,0.548366,0.0424587,0.27243,0.392021,0.114741,0.823601,20.3572,5.18423,64.2472,0,0.035981,0.008737,0.02718,0,,,,,0.745978,1,0.0316455,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1958,0,0.127699,0.411851,0.160957,0.230542,0.546018,0.0421303,0.273667,0.391979,0.114386,0.83144,20.1244,5.19354,64.6557,0,0.035637,0.008457,0.02728,0,,,,,0.749273,1,0.0316911,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1959,0,0.131187,0.413593,0.161922,0.230412,0.544536,0.0418715,0.276125,0.392921,0.114569,0.836427,19.9046,5.1759,65.0801,0,0.035154,0.008176,0.02695,0,,,,,0.75254,1,0.0312979,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1960,0,0.133184,0.416732,0.16261,0.230208,0.541131,0.0421372,0.27879,0.394686,0.11418,0.847981,19.6086,5.12956,65.4064,-0.00153,0.034728,0.008,0.01511,-0.011575,,,,,0.751695,0,0.0139846,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1961,0,0.135407,0.416271,0.16559,0.232566,0.541139,0.0425901,0.283676,0.398413,0.115289,0.847954,19.4672,5.04249,65.745,-0.001306,0.033991,0.00779,0.01655,-0.009725,,,,,0.756455,0,0.0228661,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1962,0,0.137507,0.415157,0.168842,0.235304,0.541703,0.0431396,0.288697,0.402338,0.116547,0.846029,19.3877,4.92724,66.0269,-0.001381,0.033233,0.007643,0.01539,-0.01012,,,,,0.760918,0,0.0212727,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1963,0,0.139542,0.413453,0.172428,0.238437,0.542797,0.0437503,0.293972,0.40651,0.117986,0.842309,19.3666,4.79762,66.3116,-0.001431,0.032493,0.007497,0.01469,-0.01033,,,,,0.765104,0,0.0201763,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1964,0,0.141518,0.411312,0.176175,0.241743,0.544298,0.0443901,0.299268,0.410647,0.119469,0.837228,19.394,4.64149,66.5904,-0.001454,0.03169,0.00736,0.01406,-0.010347,,,,,0.76903,0,0.0191803,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1965,0,0.143411,0.410087,0.178731,0.243998,0.544847,0.0450663,0.302979,0.413617,0.120402,0.835379,19.4501,4.47466,66.8618,-0.001477,0.030904,0.007236,0.01329,-0.010367,,,,,0.772717,0,0.0180703,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1966,0,0.145226,0.408584,0.181131,0.246361,0.545577,0.0458389,0.306267,0.416561,0.121404,0.832921,19.521,4.26525,67.1357,-0.00146,0.029857,0.007111,0.01258,-0.010117,,,,,0.776183,0,0.0170518,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1967,0,0.14697,0.406702,0.183303,0.249092,0.546669,0.0466286,0.308956,0.419842,0.12263,0.829259,19.6001,4.05874,67.4047,-0.001446,0.02882,0.006997,0.01194,-0.009897,,,,,0.779447,0,0.0161337,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1968,0,0.148621,0.404216,0.185431,0.252313,0.548314,0.0474697,0.311239,0.423497,0.124195,0.823772,19.6822,3.82665,67.6697,-0.001405,0.027579,0.006885,0.01117,-0.009506,,,,,0.782528,0,0.0151162,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1969,0,0.150168,0.400898,0.187696,0.256173,0.55071,0.0483925,0.313296,0.427595,0.126132,0.815838,19.7649,3.60753,67.9286,-0.001384,0.026368,0.006784,0.01036,-0.009264,,,,,0.785446,0,0.0140763,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1970,0,0.151562,0.396584,0.190556,0.260784,0.554156,0.0492604,0.315795,0.43218,0.128548,0.804546,19.8457,3.39672,68.2303,-0.001392,0.025178,0.006669,0.00924,-0.009227,,,,,0.788218,0,0.0127636,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1971,0,0.152802,0.390931,0.194435,0.266142,0.558893,0.050176,0.319232,0.436965,0.131471,0.789251,19.9544,3.18031,68.5055,-0.001401,0.023926,0.006568,0.00815,-0.009206,,,,,0.790864,0,0.0115001,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1972,0,0.153762,0.382773,0.200043,0.273247,0.565692,0.0515342,0.3241,0.442701,0.135189,0.767745,20.1888,2.99167,68.8111,-0.001553,0.022862,0.00647,0.00626,-0.010132,,,,,0.793404,0,0.00946902,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1973,0,0.154398,0.37358,0.204394,0.278527,0.573304,0.053116,0.326289,0.444633,0.138,0.744275,20.5132,2.87244,69.0924,-0.001841,0.022462,0.006426,0.00413,-0.011948,,,,,0.795856,0,0.00721307,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1974,0,0.154956,0.363987,0.208911,0.283681,0.581384,0.0546284,0.32847,0.44603,0.140775,0.720032,20.8505,2.77328,69.3938,-0.00187,0.022108,0.006393,0.00361,-0.01209,,,,,0.798239,0,0.00659705,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1975,0,0.155434,0.354144,0.213357,0.288688,0.589845,0.0560109,0.330348,0.446986,0.143476,0.69536,21.217,2.66225,69.6718,-0.001901,0.021655,0.006373,0.00308,-0.012249,,,,,0.800571,0,0.00599827,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1976,0,0.155808,0.344289,0.217332,0.293432,0.598525,0.0571858,0.331444,0.447502,0.145987,0.670774,21.6058,2.5541,69.9507,-0.001928,0.021212,0.006356,0.0024,-0.012389,,,,,0.802873,0,0.00527455,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1977,0,0.156128,0.334706,0.220499,0.297788,0.607226,0.0580677,0.33143,0.447603,0.148244,0.646833,22.0069,2.46317,70.2023,-0.001949,0.020888,0.006357,0.00205,-0.012496,,,,,0.805163,0,0.00489994,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1978,0,0.156379,0.325504,0.222677,0.301665,0.615812,0.0586844,0.330138,0.447244,0.150167,0.623873,22.4416,2.38047,70.4453,-0.001972,0.020602,0.006364,0.00161,-0.012621,,,,,0.807461,0,0.00445527,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1979,0,0.156577,0.31686,0.223685,0.304751,0.623968,0.0591722,0.327437,0.446103,0.151644,0.602647,22.8847,2.3119,70.716,-0.002001,0.020402,0.006355,0.00127,-0.012788,,,,,0.809784,0,0.00413835,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1980,0,0.156743,0.308983,0.223423,0.306942,0.631441,0.0595752,0.323325,0.444189,0.152626,0.583679,23.345,2.27159,70.9511,-0.002026,0.020409,0.006367,0.00106,-0.012932,,,,,0.812152,0,0.00397986,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1981,0,0.156846,0.302016,0.221638,0.30785,0.637944,0.0600398,0.31754,0.441056,0.152908,0.567535,23.8127,2.24872,71.1746,-0.002116,0.020533,0.006387,0.00066,-0.013495,,,,,0.814584,0,0.00364728,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1982,0,0.15684,0.295658,0.218254,0.306516,0.643618,0.0607243,0.30987,0.435181,0.152028,0.553717,24.3091,2.23565,71.3775,-0.002248,0.02068,0.006415,-4e-05,-0.014333,,,,,0.817099,0,0.00304484,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1983,0,0.156814,0.290389,0.213527,0.303748,0.648035,0.0615761,0.300907,0.428049,0.150446,0.543126,24.8073,2.23788,71.5343,-0.002295,0.02086,0.006472,-0.00017,-0.014634,,,,,0.819717,0,0.00303232,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1984,0,0.156748,0.286243,0.207524,0.299513,0.651192,0.0625654,0.290749,0.419628,0.148098,0.535646,25.3149,2.23742,71.7147,-0.002327,0.020947,0.006512,-0.00042,-0.014842,,,,,0.822455,0,0.00291412,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1985,0,0.156649,0.283302,0.200423,0.293733,0.653135,0.0635625,0.279647,0.409842,0.144961,0.531076,25.824,2.24172,71.8674,-0.002351,0.02101,0.006566,-0.00063,-0.015003,,,,,0.825334,0,0.00286189,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1986,0,0.156532,0.281393,0.192459,0.286491,0.653937,0.0646705,0.267822,0.398675,0.141121,0.5292,26.3414,2.24071,71.9957,-0.002364,0.020947,0.006628,-0.00075,-0.015097,,,,,0.828371,0,0.00292633,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1987,0,0.156354,0.279967,0.184389,0.278317,0.654278,0.0657546,0.256085,0.386534,0.136831,0.528402,26.864,2.24171,72.1389,-0.002381,0.020828,0.006678,-0.00114,-0.01522,,,,,0.831587,0,0.00273635,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1988,0,0.156147,0.278865,0.176404,0.269419,0.654313,0.0668216,0.24462,0.373605,0.132183,0.528321,27.3935,2.25345,72.2303,-0.002391,0.020729,0.006758,-0.00132,-0.015302,,,,,0.834999,0,0.00277037,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1989,0,0.155889,0.27798,0.168742,0.26005,0.654049,0.0679714,0.233708,0.360171,0.127309,0.528938,27.9283,2.26925,72.1513,-0.002405,0.020593,0.006891,-0.00165,-0.015415,,,,,0.838627,0,0.00268241,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1990,0,0.15559,0.277492,0.161386,0.250363,0.653371,0.0691368,0.223369,0.34652,0.12227,0.530524,28.4598,2.30327,72.4386,-0.002419,0.020552,0.006899,-0.00192,-0.015532,,,,,0.842491,0,0.00267644,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1991,0,0.155304,0.277565,0.154323,0.240367,0.652018,0.0704167,0.213615,0.332718,0.117067,0.5337,28.9886,2.37226,72.5356,-0.002428,0.020748,0.006977,-0.00184,-0.015619,,,,,0.846608,0,0.00303548,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1992,0,0.154865,0.277945,0.147593,0.230239,0.650166,0.0718884,0.204407,0.318867,0.111775,0.538068,29.5265,2.43268,72.65,-0.002574,0.020803,0.007043,-0.00283,-0.016597,,,,,0.850999,0,0.00234169,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1993,0,0.154122,0.277832,0.142076,0.221682,0.648486,0.0736819,0.196735,0.306967,0.107428,0.542053,30.0283,2.43809,72.7027,-0.002776,0.020273,0.007147,-0.00481,-0.017968,,,,,0.856585,0,0.00173384,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1994,0,0.153219,0.277511,0.137241,0.213446,0.6468,0.075689,0.189957,0.295432,0.103251,0.546074,30.5412,2.42976,72.7911,-0.002829,0.01971,0.007232,-0.00588,-0.01841,,,,,0.863868,0,0.00258998,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1995,0,0.152166,0.276764,0.133492,0.205854,0.645341,0.0778952,0.184576,0.284629,0.0994112,0.549568,31.0715,2.41906,72.8305,-0.002847,0.019165,0.007345,-0.0069,-0.018645,,,,,0.872231,0,0.00273835,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1996,0,0.150981,0.275419,0.130884,0.199025,0.644154,0.0804273,0.180634,0.274676,0.0959127,0.552424,31.6149,2.40277,72.9449,-0.002872,0.01857,0.00744,-0.00782,-0.018948,,,,,0.881059,0,0.00225183,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1997,0,0.149627,0.273393,0.129021,0.193107,0.643413,0.0831935,0.177566,0.265765,0.0928709,0.554211,32.1815,2.3674,73.0349,-0.0029,0.017875,0.007549,-0.00901,-0.019294,,,,,0.889735,0,0.000790541,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1998,0,0.148107,0.270534,0.127705,0.188148,0.643143,0.0863227,0.175066,0.257925,0.0903198,0.554864,32.776,2.31528,73.0839,-0.002931,0.017103,0.007697,-0.01021,-0.019689,,,,,0.897643,0,-0.00136152,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,1999,0,0.146413,0.267155,0.12684,0.184171,0.643181,0.0896642,0.173079,0.251309,0.0882504,0.554773,33.3881,2.28483,73.174,-0.002963,0.016492,0.007836,-0.0115,-0.020121,,,,,0.904167,0,-0.00426144,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,2000,0,0.144644,0.263647,0.126448,0.181162,0.643283,0.0930699,0.171723,0.246026,0.086668,0.554526,34.0102,2.34203,73.2829,-0.002995,0.016479,0.007989,-0.01216,-0.02058,,,,,0.908692,0,-0.0071641,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,2001,0,0.144858,0.260759,0.129762,0.182717,0.644051,0.0951898,0.175533,0.247168,0.0879137,0.552671,34.3567,2.40517,73.3602,-0.000982,0.016374,0.008121,0.00148,-0.006784,,,,,0.910601,0,0.00357738,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,2002,0,0.146944,0.253995,0.130431,0.182838,0.648968,0.097037,0.174839,0.24509,0.0876252,0.540907,34.9801,2.30037,73.4722,0.001035,0.015248,0.008136,0.0143,0.007094,,,,,0.91097,0,0.0147026,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
CUW,2003,0,0.148879,0.24704,0.131348,0.183082,0.654055,0.0989058,0.174442,0.243149,0.0874603,0.528924,35.5834,2.19052,73.6031,0.001014,0.014452,0.008188,0.01308,0.006855,,,,,0.911278,0,0.0134203,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
